genres,artists,acousticness,danceability,duration_ms,energy,liveness,speechiness,valence,popularity
"['disco', 'freestyle', 'minneapolis sound', 'new jack swing', 'new wave pop', 'post-disco', 'quiet storm', 'urban contemporary']",Jody Watley,18,78,258.2866,62,11,5,81,3800
"['classic uk pop', 'merseybeat', 'rock-and-roll']",Joe Brown,98,50,92.527,51,23,25,69,450
"['chanson', 'chanson paillarde', 'french pop']",Joe Dassin,42,66,174.7822,59,18,5,74,4133
['space age pop'],Joe Harnell,61,49,134.707,50,7,4,61,200
"['j-poprock', 'otacore']",Joe Inoue,0,37,208.013,87,9,6,76,4400
"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'folk', 'folk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'soft rock', 'sophisti-pop']",Joe Jackson,12,61,238.33071,64,19,4,70,3578
['post-teen pop'],Joe Jonas,18,42,189.6879,70,15,5,54,5700
"['acoustic pop', 'arkansas country', 'indie folk', 'neo mellow', 'stomp and holler']",Joe Purdy,77,50,229.633,26,14,3,63,4700
"['bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat']",Joe South,19,32,221.06,81,26,10,49,4000
['classic country pop'],Joe Stampley,41,67,156.1894,59,11,5,81,2860
"['bachata', 'bachata dominicana', 'dominican pop', 'latin', 'tropical']",Joe Veras,20,91,249.35567,63,22,4,79,4900
"['australian pop', 'pop soul']",Joel Adams,1,51,210.58,77,29,6,24,7500
"['dance pop', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance']",Joel Corry,12,71,182.646,91,12,5,78,8267
"['latin', 'latin hip hop', 'latin pop', 'panamanian pop', 'pop reggaeton', 'reggaeton', 'trap latino', 'tropical']",Joey Montana,23,70,219.103,84,29,3,76,5500
"['c-pop', 'cantopop']",Joey Yung,70,66,248.787,49,16,3,38,5500
"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John,100,62,197.329,28,25,20,59,0
"['alternative rock', 'art pop', 'art rock', 'country rock', 'dance rock', 'experimental', 'experimental rock', 'folk', 'folk rock', 'melancholia', 'post-punk', 'psychedelic rock', 'pub rock', 'roots rock', 'singer-songwriter', 'traditional folk', 'uk post-punk']",John Cale,50,51,239.68886,46,17,4,53,3311
"['classic country pop', 'country', 'country rock']",John Conlee,40,65,187.84386,53,31,5,57,4271
"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",John Denver,72,45,199.26553,28,21,5,49,3616
"['australian pop', 'australian rock']",John Farnham,16,58,243.08867,84,46,4,72,4750
"['ambient', 'art rock', 'dance rock', 'laboratorio', 'new romantic', 'new wave', 'synthpop', 'uk post-punk']",John Foxx,99,11,359.68,0,8,3,4,4000
['swamp pop'],John Fred and His Playboy Band,8,62,175.697,51,5,4,90,3800
"['electropop', 'pop', 'post-teen pop']",John K,18,96,144.40467,37,13,5,34,7300
"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",John Legend,36,56,244.99045,59,21,10,43,5773
"['acoustic pop', 'anthem worship', 'ccm', 'christian pop', 'christian uplift', 'deep ccm', 'indiecoustica', 'roots worship', 'stomp and holler', 'world worship', 'worship']",John Mark McMillan,67,55,295.72,45,10,3,19,5200
['pop edm'],John Martin,5,55,264.0075,81,9,5,43,6725
"['art rock', 'british folk', 'classic uk pop', 'folk', 'folk rock', 'psychedelic folk', 'singer-songwriter', 'traditional folk']",John Martyn,68,53,263.99413,22,13,4,40,3888
"['alternative dance', 'art pop', 'baroque pop', 'chamber psych', 'chillwave', 'experimental pop', 'freak folk', 'grave wave', 'indie rock', 'new rave', 'nu gaze']",John Maus,39,60,183.4772,63,22,3,59,4980
"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,38,59,261.59215,54,28,4,48,5606
"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",John Mellencamp,9,64,232.18943,78,17,5,74,3972
['pop dance'],John Newman,2,45,226.427,88,22,6,28,7050
"['album rock', 'mellow gold', 'new wave pop', 'soft rock']",John Parr,8,59,273.75675,72,16,4,57,5075
"['album rock', 'mellow gold', 'new wave pop', 'soft rock']",John Waite,9,65,269.7665,52,5,3,60,5500
"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'rock-and-roll']",Johnnie Ray,85,52,207.18056,27,26,7,48,1567
['pop edm'],Johnning,7,54,208.14,79,25,3,18,7300
"['brill building pop', 'merseybeat', 'rock-and-roll', 'rockabilly', 'surf music']",Johnny & The Hurricanes,64,39,142.8735,94,14,7,82,2600
"['brill building pop', 'rock-and-roll', 'rockabilly']",Johnny Burnette,66,49,133.92325,55,21,6,76,2838
"['african rock', 'afropop', 'south african pop']",Johnny Clegg,23,70,256.99025,74,13,3,82,4275
"['chanson', 'francoton', 'french pop', 'ye ye']",Johnny Hallyday,44,46,212.53143,63,27,5,63,4771
"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",Johnny Hates Jazz,12,68,243.152,74,25,3,86,4840
"['c-pop', 'cantopop', 'classic cantopop', 'vintage chinese pop']",Johnny Ip,72,38,208.9866,32,12,4,34,3620
"['bahamian pop', 'new jack swing']",Johnny Kemp,2,79,212.467,78,11,8,78,5000
"['classic country pop', 'country', 'country rock']",Johnny Lee,42,66,183.99775,41,14,4,61,3358
"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",Johnny Maestro,74,52,153.94,43,23,5,78,3875
"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold', 'vocal jazz']",Johnny Mathis,82,30,203.80418,35,18,4,30,2565
"['brill building pop', 'bubblegum pop', 'classic uk pop', 'motown']",Johnny Nash,32,63,175.19175,42,15,6,72,4225
"['canadian pop', 'social media pop']",Johnny O.,5,69,349.1065,49,11,5,59,3950
"['canadian pop', 'social media pop']",Johnny Orlando,19,74,219.187,58,13,14,40,7300
"['brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'soft rock']",Johnny Rivers,46,50,208.19092,49,39,5,70,3465
"['classic country pop', 'outlaw country']",Johnny Rodriguez,67,65,189.99675,33,16,4,61,2775
"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'merseybeat', 'nashville sound', 'rock-and-roll', 'rockabilly']",Johnny Tillotson,70,44,156.26062,40,19,3,55,2386
"['dominican pop', 'latin', 'merengue', 'merengue tipico', 'tropical']",Johnny Ventura,46,63,286.447,81,14,7,87,4000
"['acoustic pop', 'folk-pop', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'stomp and holler']",Johnnyswim,57,53,212.59771,41,11,5,39,5357
"['alternative r&b', 'viral pop']",Joji,52,59,177.8017,51,18,8,27,7096
"['dance pop', 'electropop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",Jojo,3,76,287.547,84,6,9,75,6300
['mandopop'],Joker Xue,16,65,259.042,37,35,4,44,5500
['mandopop'],Jolin Tsai,19,75,226.533,86,9,3,60,5000
"['art rock', 'classic uk pop', 'new age', 'progressive rock', 'symphonic rock']",Jon & Vangelis,23,52,407.1814,43,16,6,37,3800
"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",Jon B.,23,72,273.19882,48,17,6,53,4655
['pop rap'],Jon Bellion,28,62,213.66615,55,13,14,51,5559
"['antiviral pop', 'comic']",Jon Cozart,91,66,104.025,44,18,25,74,5800
"['acoustic pop', 'christian uplift', 'indiecoustica', 'roots worship', 'worship']",Jon Foreman,76,65,296.9135,35,10,3,23,4550
"['ambient', 'art pop', 'art rock', 'avant-garde', 'compositional ambient', 'drone', 'experimental', 'fourth world', 'free improvisation', 'free jazz', 'jazz trumpet', 'microhouse', 'minimalism', 'sound art']",Jon Hassell,88,30,319.717,26,12,5,29,3100
"['contemporary country', 'country pop', 'country road', 'modern country rock']",Jon Langston,10,47,211.94,72,19,4,48,5775
"['acoustic pop', 'indie cafe pop', 'indiecoustica', 'indy indie', 'neo mellow', 'piano rock', 'pop rock', 'viral pop']",Jon McLaughlin,50,38,239.24,45,15,3,24,5600
"['country pop', 'modern country rock', 'red dirt', 'texas country']",Jon Wolfe,25,58,200.547,67,10,3,38,4500
['new wave pop'],Jona Lewie,49,64,181.4935,44,12,4,64,5550
"['jazz trumpet', 'space age pop']",Jonah Jones,54,55,205.187,57,10,5,78,200
"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",Jonas Blue,25,65,197.26911,81,19,4,57,7222
"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",Jonas Brothers,5,61,195.27949,75,21,6,64,6070
"['antiviral pop', 'comic']",Jonathan Coulton,24,63,226.9,67,11,4,67,4475
"['alternative country', 'freak folk', 'indie folk', 'modern folk rock', 'neo-psychedelic', 'pop rock']",Jonathan Wilson,1,55,478.413,58,8,3,38,4500
"['canadian singer-songwriter', 'folk', 'folk rock', 'lilith', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",Joni Mitchell,80,53,243.19596,28,22,4,44,3690
"['pop r&b', 'slow game']",Jonn Hart,10,69,189.613,54,42,4,24,4700
"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",Jonny Diaz,5,53,213.08,67,16,4,45,5200
"['c-pop', 'cantopop', 'mandopop']",Jordan Chan,51,50,271.453,47,11,4,41,5650
"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'christian pop', 'worship']",Jordan Feliz,10,65,195.507,91,34,4,82,5800
['post-teen pop'],Jordan Fisher,6,47,137.427,43,5,10,39,5800
"['dance pop', 'post-teen pop']",Jordan Pruitt,36,73,193.24,60,8,3,59,4150
['modern indie pop'],Jordan Suaste,63,45,205.402,33,6,3,33,7100
"['dance pop', 'neo mellow', 'pop', 'pop dance', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",Jordin Sparks,16,59,224.32638,69,12,5,41,5769
"['indie cafe pop', 'indiecoustica']",Jordy Searcy,22,74,250.547,53,13,3,53,6400
"['ecuadorian pop', 'latin', 'latin pop', 'musica popular colombiana', 'tropical', 'vallenato', 'vallenato moderno']",Jorge Celedón,39,64,290.6465,69,20,5,79,5533
['pop romantico'],Jorge Lavat,88,38,223.469,62,68,8,47,4000
"['pop', 'uk contemporary r&b']",Jorja Smith,45,62,223.80836,51,11,11,52,6764
"['argentine rock', 'canto popular uruguayo', 'chamame', 'folklore argentino', 'latin metal', 'nueva cancion', 'rock nacional']",Jose Larralde,92,71,173.867,19,11,3,23,4600
"['anthem worship', 'ccm', 'christian pop', 'deep ccm', 'world worship']",Josh Baldwin,11,46,221.333,80,12,3,34,5900
"['acoustic pop', 'anthem worship', 'ccm', 'christian indie', 'christian uplift', 'indie folk', 'indiecoustica', 'indy indie', 'roots worship', 'stomp and holler', 'worship']",Josh Garrels,51,49,280.6025,47,24,3,30,5175
"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Josh Gracin,23,51,206.38,80,32,4,66,4850
"['adult standards', 'operatic pop']",Josh Groban,74,30,265.08435,31,16,3,13,4731
"['jawaiian', 'reggae rock', 'shiver pop']",Josh Heinrichs,27,85,304.17,46,15,12,74,4500
"['acoustic pop', 'neo mellow']",Josh Kelley,1,55,225.6,85,13,4,83,4300
"['contemporary country', 'country pop']",Josh Kerr,56,79,172.663,69,10,4,71,7000
"['acoustic pop', 'alternative country', 'deep new americana', 'folk', 'indie folk', 'modern folk rock', 'neo mellow', 'new americana', 'roots rock', 'stomp and holler']",Josh Ritter,13,45,209.199,76,14,9,50,4900
"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",Josh Thompson,6,58,212.438,79,19,3,67,4925
"['jawaiian', 'polynesian pop']",Josh WaWa White,31,86,289.072,24,3,15,79,5100
"['jawaiian', 'polynesian pop']",Josh White,92,55,183.19513,14,15,9,41,63
"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",Josh Wilson,7,52,195.733,78,27,3,63,4400
"['bow pop', 'classical performance', 'violin']",Joshua Bell,82,31,269.0027,14,14,5,19,3410
"['acoustic pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'neo mellow']",Joshua Hyslop,55,58,261.64,45,12,3,26,6100
"['acoustic pop', 'indie folk', 'indiecoustica', 'neo mellow', 'pop rock', 'viral pop']",Joshua Radin,42,43,199.973,25,11,3,42,4520
"['indie cafe pop', 'indiecoustica']",Josie Dunne,11,63,186.774,72,20,5,41,5800
"['british soul', 'neo soul', 'pop rock']",Joss Stone,26,62,240.024,58,12,14,52,5400
"['classical tenor', 'opera', 'operatic pop']",José Carreras,87,36,172.5546,25,31,4,35,2480
"['latin pop', 'puerto rican pop']",José Feliciano,71,45,233.29829,49,27,4,55,3873
"['gothenburg indie', 'indie folk', 'neo mellow', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']",José González,50,57,220.59856,47,11,3,35,5444
"['latin pop', 'puerto rican pop']",José José,63,45,226.05809,43,21,4,39,4766
"['cancion melodica', 'latin', 'latin pop']",José Luis Perales,46,51,233.70377,52,15,4,47,4641
"['cancion melodica', 'latin pop', 'pop romantico']",José Luis Rodríguez,51,34,265.86433,47,17,4,21,5000
"['latin', 'latin pop', 'ranchera']",José Maria Napoleón,20,54,205.82173,64,22,4,73,4900
"['cancion melodica', 'pop romantico']",José Velez,25,50,260.867,64,22,3,66,4600
"['indie garage rock', 'indie pop']",Joy Again,53,64,166.536,53,9,7,53,6550
"['acoustic pop', 'christian indie', 'indie folk', 'nashville americana', 'nashville singer-songwriter', 'new americana']",Joy Williams,90,48,233.7,21,10,3,20,6550
"['alternative emo', 'emo', 'indie garage rock', 'indie punk', 'indie rock', 'lo-fi emo', 'pop punk']",Joyce,1,34,274.4,92,15,10,74,3300
"['alternative emo', 'emo', 'indie garage rock', 'indie punk', 'indie rock', 'lo-fi emo', 'pop punk']",Joyce Manor,2,40,132.47567,93,16,10,41,5200
"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Joyner Lucas,22,71,274.10105,71,25,32,48,6577
"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rochester ny indie', 'rock', 'shimmer pop']",Joywave,3,73,226.1445,67,14,4,69,5850
"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",João Bosco,53,60,213.458,49,9,7,81,4833
"['brill building pop', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",Jr. Walker & The All Stars,24,62,192.23383,69,17,4,82,3096
"['bachata dominicana', 'dominican pop', 'latin', 'merengue']",Juan Bautista,40,67,186.127,54,36,11,78,3700
"['cancion melodica', 'latin', 'latin pop', 'mariachi', 'ranchera', 'regional mexican']",Juan Gabriel,48,56,235.032,42,24,5,66,4578
"['bachata', 'latin', 'latin pop', 'salsa choke', 'tropical']",Juan Luis Guerra 4.40,59,67,231.9058,74,18,6,81,5296
['dominican pop'],Juan Luis Guerra y 440,74,58,241.09338,81,23,6,86,3988
"['dance pop', 'electro latino', 'latin', 'latin pop', 'reggaeton', 'spanish pop', 'tropical']",Juan Magán,9,77,197.91308,79,18,8,87,6023
"['colombian pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'rock en espanol', 'tropical']",Juanes,12,66,222.19682,75,18,5,79,6012
"['pop reggaeton', 'urbano espanol']",Juanfran,18,83,187.5,63,8,19,49,7800
"['pop dance', 'swedish pop', 'tropical house']",Jubël,27,66,164.01,62,19,6,19,7700
"['banjo', 'folk-pop', 'indie poptimism', 'indiecoustica', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",Judah,12,77,192.229,56,7,5,54,6600
"['banjo', 'folk-pop', 'indie poptimism', 'indiecoustica', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",Judah & the Lion,19,52,244.23614,60,9,4,37,5871
"['american folk revival', 'classic uk pop', 'folk', 'folk rock', 'lilith', 'mellow gold', 'singer-songwriter', 'traditional folk']",Judy Collins,85,38,218.96945,19,16,5,29,2871
"['gangster rap', 'harlem hip hop', 'hip hop', 'nyc rap', 'pop rap', 'rap', 'trap']",Juelz Santana,8,68,236.87913,72,32,26,59,5159
"['classic country pop', 'country', 'country dawn', 'mellow gold', 'new wave pop', 'soft rock']",Juice Newton,36,49,226.48,50,13,3,59,4145
"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Juicy J,7,78,251.21216,68,23,17,45,5682
"['indie pop', 'indie poptimism', 'indiecoustica', 'modern alternative rock', 'modern rock', 'piano rock', 'pop rock', 'stomp and holler']",Jukebox The Ghost,37,63,213.0748,68,17,6,76,5360
"['contemporary country', 'country pop']",Julia Cole,1,62,164.955,80,11,5,94,7000
"['new wave pop', 'sophisti-pop']",Julia Fordham,31,74,223.693,36,17,3,91,3700
"['art pop', 'indie folk', 'indie pop', 'indie rock', 'sydney indie']",Julia Jacklin,45,57,264.908,24,9,3,27,5700
"['bow pop', 'cello', 'compositional ambient', 'neo-classical']",Julia Kent,85,43,250.587,15,13,4,9,4500
"['dance pop', 'pop', 'pop dance', 'post-teen pop']",Julia Michaels,37,63,189.23409,55,12,9,46,6823
"['channel pop', 'viral pop']",Julia Sheer,87,64,219.76,26,16,4,49,6300
"['art rock', 'chamber psych', 'dance rock', 'melancholia', 'new wave', 'new wave pop', 'uk post-punk']",Julian Cope,6,53,238.79,75,16,4,63,3175
"['beatlesque', 'new wave pop']",Julian Lennon,20,72,235.8425,63,7,3,58,4750
"['francoton', 'uk pop']",Julian Perretta,1,57,171.133,87,37,7,24,7200
['swedish pop'],Juliander,30,66,199.111,68,36,6,66,6800
"['classic schlager', 'german country', 'german pop', 'schlager']",Juliane Werding,58,61,207.88,43,11,4,22,5200
"['norwegian pop', 'swedish pop', 'tropical house']",Julie Bergan,2,68,210.288,86,19,12,48,7500
"['c-pop', 'classic cantopop', 'classic mandopop', 'hokkien pop', 'vintage chinese pop']",Julie Sue,69,34,287.4478,41,27,5,23,4460
"['ambient folk', 'art pop', 'indie folk', 'indie pop', 'indie rock']",Julien,99,66,186.8335,19,18,18,53,0
"['ambient folk', 'art pop', 'indie folk', 'indie pop', 'indie rock']",Julien Baker,67,54,209.466,41,11,3,18,6000
"['chanson', 'french pop']",Julien Clerc,35,47,220.3548,53,9,5,46,5040
"['latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",Julieta Venegas,14,68,227.57133,74,29,7,70,6252
"['latin', 'latin pop']",Julio Iglesias,53,47,223.54665,37,24,5,50,3763
"['bolero', 'ecuadorian pop', 'folklore ecuatoriano', 'musica popular colombiana']",Julio Jaramillo,64,75,174.83229,33,18,6,73,5229
"['classic venezuelan pop', 'musica llanera']",Julio Miranda,70,59,238.452,68,7,4,88,4800
['canadian pop'],Jully Black,13,60,281.4,78,19,25,65,4600
"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap']",Junior M.A.F.I.A.,33,74,285.118,77,15,29,83,5275
['danish pop'],Junior Senior,5,76,181.907,90,22,9,84,6000
"['japanese city pop', 'kayokyoku']",Junko Ohashi,14,66,272.973,80,17,5,76,4600
"['aussietronica', 'bass trap', 'edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop edm', 'vapor soul', 'vapor twitch']",Just A Gent,6,57,254.897,58,21,4,29,5900
"['neon pop punk', 'pop emo', 'pop punk', 'screamo']",Just Surrender,11,63,168.52,93,22,5,57,4300
['post-teen pop'],Justice,2,62,253.77553,83,40,20,37,5289
"['canadian pop', 'pop', 'post-teen pop']",Justin Bieber,25,63,216.57419,63,17,8,54,6513
['classic uk pop'],Justin Hayward,25,38,422.777,63,45,5,43,4175
['indie cafe pop'],Justin Jesso,15,59,227.23967,55,27,10,39,7033
"['acoustic pop', 'canadian contemporary r&b', 'canadian pop', 'neo mellow']",Justin Nozuka,71,40,240.253,42,12,11,55,4500
"['deep underground hip hop', 'indie pop rap', 'pop rap']",Justin Stone,0,56,184.52,79,26,3,9,6600
"['dance pop', 'pop']",Justin Timberlake,19,70,331.72934,65,27,11,58,5754
['classic country pop'],Justin Tubb,93,74,125.727,48,22,4,88,3700
"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b', 'urban contemporary']",Justine Skye,55,74,272.38533,42,14,22,30,5233
"['bounce', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Juvenile,8,76,278.80141,73,14,20,66,4265
"['desi pop', 'modern bollywood']",Jyoti,97,49,189.19369,24,30,9,66,0
"['bow pop', 'compositional ambient', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",Jóhann Jóhannsson,91,38,120.568,8,17,4,12,5750
"['compositional ambient', 'icelandic pop', 'post-rock']",Jónsi,37,31,308.8852,57,24,5,24,4640
"['atl hip hop', 'hip hop', 'melodic rap', 'pop r&b', 'pop rap', 'rap', 'southern hip hop', 'trap']",K CAMP,24,71,208.75163,54,22,19,46,5648
"['dance pop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",K-Ci,9,77,265.76033,65,35,13,69,4200
"['dance pop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",K-Ci & JoJo,13,70,258.04289,66,33,9,51,4900
['classic uk pop'],K-Dee,3,74,244.435,76,10,17,33,3700
"['deep indian pop', 'filmi', 'mollywood']",K. J. Yesudas,69,50,292.3702,49,14,4,57,2480
"['dance pop', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",K. Michelle,4,59,223.1535,55,10,13,14,5000
['vintage italian pop'],K. Rani,99,47,183.3708,28,43,6,76,200
"['deep indian pop', 'filmi']",K. S. Chithra,54,69,328.99083,33,9,5,46,4600
"['electropop', 'escape room', 'hip pop', 'indie poptimism', 'indie rock', 'modern alternative rock', 'modern rock', 'pop', 'rock']",K.Flay,16,72,235.7402,62,15,13,45,5740
['k-pop girl group'],K/DA,1,65,198.07514,81,18,5,40,7843
"['anime', 'j-pop', 'j-poprock', 'j-rock']",KANA-BOON,0,45,251.413,85,21,8,46,6900
"['latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",KAROL G,28,75,205.69974,76,14,12,60,2495
['la pop'],KARRA,0,47,247.52,75,25,5,26,0
"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",KEY!,16,68,201.891,75,12,19,54,5600
"['anime', 'j-pixie', 'j-poprock', 'otacore']",KISIDA KYODAN & THE AKEBOSI ROCKETS,1,36,202.693,96,17,12,45,5400
"['desi pop', 'filmi', 'modern bollywood', 'sufi']",KK,31,66,286.26163,70,22,8,67,5600
['la pop'],KOLE,25,80,197.419,69,13,4,18,6700
"['gauze pop', 'rochester ny indie']",KOPPS,0,83,234.773,68,10,4,93,5600
"['big room', 'deep big room', 'edm', 'electro house', 'indian edm', 'pop dance', 'tropical house']",KSHMR,0,65,250.947,81,9,4,12,6400
"['lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']",KT Tunstall,35,61,196.21333,75,18,5,65,6333
"['pop rap', 'rap']",KYLE,21,68,204.28465,62,21,27,68,6235
"['alternative r&b', 'pop r&b', 'trap soul']",Kaash Paige,73,62,171.09467,34,11,7,33,7400
"['dance pop', 'latin', 'latin pop', 'mexican pop', 'rock en espanol']",Kabah,4,67,221.88,76,18,6,67,5633
"['contemporary country', 'country dawn', 'pop', 'texas country']",Kacey Musgraves,40,62,211.92603,55,15,3,48,5814
"['art pop', 'electropop', 'indie electropop', 'la pop', 'modern alternative pop', 'vapor soul']",Kacy Hill,11,40,339.067,53,11,9,31,7500
['nigerian pop'],Kah-Lo,21,75,246.97,86,23,8,60,6600
"['jazz brass', 'jazz trombone', 'space age pop']",Kai Winding,88,54,195.42705,32,14,6,59,937
"['desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']",Kailash Kher,24,83,275.931,67,12,9,86,6100
"['electropop', 'indie electropop', 'indie poptimism', 'pop']",Kailee Morgue,45,60,200.267,51,15,4,27,6200
"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",Kajagoogoo,6,67,206.9735,84,7,7,65,4350
"['anime', 'anime score', 'j-poprock', 'otacore']",Kalafina,1,40,284.24,81,8,5,39,4550
"['anthem worship', 'ccm', 'christian pop', 'christian uplift', 'indiecoustica', 'roots worship', 'world worship', 'worship']",Kaleidoscope,12,44,239.91453,59,16,3,45,2600
"['musica popular colombiana', 'vallenato']",Kaleth Morales,34,65,376.533,83,72,10,91,5600
"['colombian pop', 'pop']",Kali Uchis,31,62,198.53731,53,16,8,45,6388
"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",Kalimba,27,66,249.38233,51,17,4,45,6278
['teen pop'],Kalin and Myles,3,78,195.693,71,8,12,62,5150
['deep indian pop'],Kalyani,96,53,202.06321,18,25,15,62,2
['modern indie pop'],Kamal,93,15,549.6,10,6,4,4,4900
"['contemporary country', 'country pop']",Kameron Marlowe,8,58,208.074,87,15,5,69,6750
"['opm', 'pinoy pop punk', 'pinoy rock']",Kamikazee,2,60,284.987,76,11,4,31,5700
"['anadolu rock', 'arabesk', 'classic turkish pop', 'turkish psych']",Kamuran Akkor,54,53,210.58,77,10,8,77,3700
"['album rock', 'art rock', 'bow pop', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",Kansas,13,43,302.42952,69,24,5,59,3303
"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Kany Garcia,52,56,232.1038,55,12,3,40,5880
"['hawaiian', 'jawaiian', 'polynesian pop']",Kapena,32,81,242.0958,49,14,7,82,3200
"['pop rap', 'toronto rap']",Kardinal Offishall,8,81,290.67567,90,10,8,68,6433
"['deep groove house', 'disco house', 'house', 'pop dance', 'tropical house', 'uk dance']",Karen Harding,1,70,213.135,67,15,4,68,6800
"['c-pop', 'cantopop', 'classic mandopop', 'mandopop']",Karen Mok,51,62,240.5948,35,17,3,22,5020
"['dance pop', 'electropop', 'pop dance', 'post-teen pop', 'viral pop']",Karmin,7,72,213.027,69,8,10,66,6300
"['deep indian pop', 'desi pop', 'filmi', 'tamil pop']",Karthik,25,78,95.627,39,4,6,68,3000
"['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'rock']",Kasabian,4,48,229.8186,82,28,6,39,5780
"['edm', 'electropop', 'future bass', 'indie electropop', 'indie poptimism', 'pop dance', 'pop edm', 'swedish electropop', 'tropical house', 'vapor soul', 'vapor twitch']",Kasbo,31,48,189.9515,61,35,6,16,5800
"['detroit hip hop', 'hip pop', 'pop r&b', 'trap queen']",Kash Doll,9,76,214.618,46,10,47,48,6400
"['big room', 'chicago house', 'edm', 'electro house', 'electropop', 'house', 'pop', 'pop dance', 'progressive house', 'tropical house', 'vocal house']",Kaskade,6,64,287.57322,73,14,8,40,5161
"['hip pop', 'miami hip hop']",Kat Dahlia,14,63,202.667,64,13,5,57,6800
"['dance pop', 'post-teen pop']",Kat Deluna,6,80,207.48433,66,19,5,39,5400
"['contemporary vocal jazz', 'jazz pop', 'vocal jazz']",Kat Edmonson,83,72,252.2,30,31,3,44,5000
['post-teen pop'],Kate Alexa,0,41,193.613,92,18,5,39,4900
